TICKER	DATE	OPEN	HIGH	LOW	CLOSE	VOL	WAPRICE
DJA	1980-12-23	372.851	376.227	366.893	370.269	0	0
DJA	1980-12-24	369.674	373.447	366.893	371.362	0	0
DJA	1980-12-26	371.858	374.539	369.674	372.95	0	0
DJA	1980-12-29	373.447	375.333	367.489	368.978	0	0
DJA	1980-12-30	368.283	372.652	366.099	369.773	0	0
DJA	1980-12-31	369.872	373.447	367.39	370.766	0	0
DJA	1981-01-02	371.262	375.433	368.681	373.943	0	0
DJA	1981-01-05	376.128	382.88	374.44	380.894	0	0
DJA	1981-01-06	382.284	382.88	374.44	380.894	0	0
DJA	1981-01-07	368.681	375.135	365.602	372.652	0	0
DJA	1981-01-08	372.553	374.738	364.61	366.695	0	0
DJA	1981-01-09	366.893	370.865	363.12	367.191	0	0
DJA	1981-01-12	371.064	373.645	366.099	368.184	0	0
DJA	1981-01-13	367.39	369.773	363.418	366.993	0	0
DJA	1981-01-14	367.986	371.957	365.602	367.886	0	0
DJA	1981-01-15	367.886	372.553	366.099	370.567	0	0
DJA	1981-01-16	372.156	376.227	369.177	373.347	0	0
DJA	1981-01-19	373.645	377.518	370.666	373.844	0	0
DJA	1981-01-20	373.745	376.426	366	366.794	0	0
DJA	1981-01-21	365.007	368.581	361.829	365.205	0	0
DJA	1981-01-22	365.503	367.588	360.34	363.517	0	0
DJA	1981-01-23	363.021	365.9	360.34	362.723	0	0
DJA	1981-01-26	363.021	365.602	358.751	361.631	0	0
DJA	1981-01-27	361.929	367.688	360.34	365.503	0	0
DJA	1981-01-28	366.695	369.872	362.524	364.709	0	0
DJA	1981-01-29	364.312	369.872	362.127	366.893	0	0
DJA	1981-01-30	367.29	372.057	364.312	367.787	0	0
DJA	1981-02-02	366.298	367.886	358.056	361.234	0	0
DJA	1981-02-03	360.141	365.801	357.56	364.113	0	0
DJA	1981-02-04	365.007	367.886	361.432	365.205	0	0
DJA	1981-02-05	365.602	370.17	363.319	367.588	0	0
DJA	1981-02-06	368.085	373.347	366.298	370.369	0	0
DJA	1981-02-09	370.964	373.05	365.702	372.255	0	0
DJA	1981-02-10	366.099	369.574	363.617	366.794	0	0
DJA	1981-02-11	366.695	368.482	362.226	363.815	0	0
DJA	1981-02-12	363.12	365.205	359.148	360.836	0	0
DJA	1981-02-13	359.645	361.829	356.567	358.453	0	0
DJA	1981-02-17	358.652	362.524	356.765	360.241	0	0
DJA	1981-02-18	360.836	364.212	358.255	362.226	0	0
DJA	1981-02-19	362.723	364.014	355.474	356.865	0	0
DJA	1981-02-20	355.971	359.248	352.793	356.07	0	0
DJA	1981-02-23	355.971	361.035	353.389	358.056	0	0
DJA	1981-02-24	359.049	362.624	356.269	359.148	0	0
DJA	1981-02-25	359.148	362.922	352.992	360.241	0	0
DJA	1981-02-26	363.021	367.092	359.843	364.808	0	0
DJA	1981-02-27	365.602	369.773	362.624	367.39	0	0
DJA	1981-03-02	366.893	372.057	364.411	370.269	0	0
DJA	1981-03-03	370.468	372.752	365.503	367.588	0	0
DJA	1981-03-04	367.588	374.241	365.602	371.262	0	0
DJA	1981-03-05	370.865	374.241	367.092	369.773	0	0
DJA	1981-03-06	369.971	372.553	366.198	369.574	0	0
DJA	1981-03-09	370.17	374.837	368.085	372.652	0	0
DJA	1981-03-10	373.546	376.624	369.674	371.56	0	0
DJA	1981-03-11	371.262	373.546	366.794	370.071	0	0
DJA	1981-03-12	370.865	379.802	369.674	379.206	0	0
DJA	1981-03-13	382.383	385.263	377.021	379.206	0	0
DJA	1981-03-16	379.206	385.958	376.723	384.965	0	0
DJA	1981-03-17	385.561	388.738	379.504	382.085	0	0
DJA	1981-03-18	381.49	385.362	378.411	381.688	0	0
DJA	1981-03-19	381.688	383.972	376.227	378.213	0	0
DJA	1981-03-20	378.014	383.178	375.929	380.199	0	0
DJA	1981-03-23	380.894	386.057	378.213	383.873	0	0
DJA	1981-03-24	385.66	388.639	380.497	381.986	0	0
DJA	1981-03-25	381.887	389.532	380.199	388.937	0	0
DJA	1981-03-26	389.433	392.611	384.369	386.752	0	0
DJA	1981-03-27	385.66	388.738	380.993	383.277	0	0
DJA	1981-03-30	386.653	390.923	384.369	388.043	0	0
DJA	1981-03-31	386.653	390.923	384.369	388.043	0	0
DJA	1981-04-01	389.731	394.001	386.752	390.923	0	0
DJA	1981-04-02	391.32	394.398	386.951	390.426	0	0
DJA	1981-04-03	390.426	393.206	386.951	389.235	0	0
DJA	1981-04-06	387.547	388.837	381.887	384.468	0	0
DJA	1981-04-07	384.667	388.738	382.085	385.064	0	0
DJA	1981-04-08	384.866	388.639	382.88	386.355	0	0
DJA	1981-04-09	386.653	390.724	382.78	388.341	0	0
DJA	1981-04-10	389.334	392.611	385.561	389.135	0	0
DJA	1981-04-13	388.242	390.525	382.979	384.965	0	0
DJA	1981-04-14	384.568	386.851	380.397	383.277	0	0
DJA	1981-04-15	383.475	390.426	381.887	389.036	0	0
DJA	1981-04-16	390.228	393.504	386.454	390.426	0	0
DJA	1981-04-20	388.738	394.199	385.561	391.816	0	0
DJA	1981-04-21	391.618	393.802	385.859	387.944	0	0
DJA	1981-04-22	387.447	392.213	384.468	389.135	0	0
DJA	1981-04-23	389.433	394.001	386.256	389.036	0	0
DJA	1981-04-24	388.738	393.206	386.256	391.32	0	0
DJA	1981-04-27	391.816	394.795	388.043	391.22	0	0
DJA	1981-04-28	391.717	393.008	385.263	387.944	0	0
DJA	1981-04-29	387.447	388.837	380.795	384.27	0	0
DJA	1981-04-30	384.468	386.653	379.404	381.688	0	0
DJA	1981-05-01	381.49	384.568	376.922	380.497	0	0
DJA	1981-05-04	375.731	377.22	371.659	374.539	0	0
DJA	1981-05-05	372.354	374.738	368.681	371.56	0	0
DJA	1981-05-06	372.851	376.823	370.369	372.454	0	0
DJA	1981-05-07	372.057	376.624	370.369	374.936	0	0
DJA	1981-05-08	375.731	378.411	373.05	375.035	0	0
DJA	1981-05-11	375.333	376.525	368.283	370.071	0	0
DJA	1981-05-12	369.276	374.241	366.794	372.454	0	0
DJA	1981-05-13	373.745	377.716	370.865	374.44	0	0
DJA	1981-05-14	374.638	379.007	373.149	377.021	0	0
DJA	1981-05-15	377.716	382.88	376.028	380.894	0	0
DJA	1981-05-18	381.986	384.965	378.908	379.504	0	0
DJA	1981-05-19	381.589	383.178	376.723	379.504	0	0
DJA	1981-05-20	379.504	381.787	376.525	378.908	0	0
DJA	1981-05-21	379.107	381.787	375.631	378.312	0	0
DJA	1981-05-22	379.007	381.291	374.936	377.22	0	0
DJA	1981-05-26	377.716	382.483	374.837	380.894	0	0
DJA	1981-05-27	380.993	386.653	378.809	384.667	0	0
DJA	1981-05-28	385.958	388.837	381.49	385.561	0	0
DJA	1981-05-29	385.759	388.738	381.49	384.369	0	0
DJA	1981-06-01	385.859	390.426	378.312	384.27	0	0
DJA	1981-06-02	383.575	385.759	377.319	378.511	0	0
DJA	1981-06-03	376.723	381.092	373.149	379.007	0	0
DJA	1981-06-04	379.504	382.284	376.028	378.709	0	0
DJA	1981-06-05	378.61	383.376	376.624	381.092	0	0
DJA	1981-06-08	382.085	385.859	379.404	382.284	0	0
DJA	1981-06-09	382.284	385.461	379.007	381.49	0	0
DJA	1981-06-10	381.787	385.759	378.709	381.986	0	0
DJA	1981-06-11	382.185	387.944	380.199	386.653	0	0
DJA	1981-06-12	387.149	390.625	382.979	385.958	0	0
DJA	1981-06-15	388.54	392.71	384.667	387.348	0	0
DJA	1981-06-16	387.149	389.334	381.887	383.873	0	0
DJA	1981-06-17	382.88	386.951	379.305	384.568	0	0
DJA	1981-06-18	384.766	386.951	379.404	381.49	0	0
DJA	1981-06-19	380.695	384.667	378.511	382.284	0	0
DJA	1981-06-22	383.078	386.256	380.199	382.383	0	0
DJA	1981-06-23	381.887	387.547	380.298	386.355	0	0
DJA	1981-06-24	386.156	387.348	381.787	383.773	0	0
DJA	1981-06-25	383.277	386.454	380.894	382.582	0	0
DJA	1981-06-26	382.483	384.369	379.007	380.497	0	0
DJA	1981-06-29	380.596	382.284	375.929	377.518	0	0
DJA	1981-06-30	377.021	379.504	373.546	375.631	0	0
DJA	1981-07-01	374.936	376.823	370.666	372.752	0	0
DJA	1981-07-02	372.752	375.035	368.085	369.773	0	0
DJA	1981-07-06	367.688	369.773	362.425	364.61	0	0
DJA	1981-07-07	365.205	369.078	361.531	365.404	0	0
DJA	1981-07-08	366.099	368.383	362.028	365.702	0	0
DJA	1981-07-09	366	370.17	364.014	367.886	0	0
DJA	1981-07-10	368.482	370.865	365.106	367.787	0	0
DJA	1981-07-13	368.085	371.064	365.801	367.688	0	0
